Name,Team,WPA,-WPA,+WPA,pLI,Pulls,WPA/LI,Clutch,SD,MD,SV,BS,IP,FIP,WAR,HLD,ERA-,NameASCII,PlayerId,MLBAMID
"Ozzie Osborn","CHW",-0.09108401089906693,-3.0700838565826416,2.9790000915527344,0.7362709641456604,17,-0.15921026468276978,0.035500359858861366,6,6,0,,58,3.742461201637348,0.15474288165569305,,116.92005508348886,"Ozzie Osborn",1009870,120082
"Carlos Zambrano","- - -",-0.9767560809850693,-4.11788010597229,3.141124054789543,0.7910787114747485,41,-0.7419022396206856,-0.4928119131140991,9,8,0,0,53,4.161004079514022,0.13887131470255554,6,116.93816466983495,"Carlos Zambrano",305,407296
"Kevin Campbell","- - -",0.23924994096159935,-5.232824087142944,5.47207398712635,0.6628382136347671,54,0.74886155128479,-0.3879138327613838,12,9,1,,115,4.5625749740001655,-0.4006318002939224,,116.99033876989905,"Kevin Campbell",1001886,111932
"Chase Anderson","- - -",-1.2960138991475105,-2.853987906128168,1.5579742211848497,0.28349640655976077,15,-1.5499442890286446,-3.021591254841863,1,8,4,0,88,5.2354907149645005,-0.468037486076355,0,117.02970147832787,"Chase Anderson",6895,502624
"Mike Burns","- - -",0.04616593453101814,-1.6325040012598038,1.6786699742078781,0.31713227650214887,32,-0.6095017353072762,0.755074854007811,3,3,0,0,63,4.393184252248875,0.07625546678900719,2,117.06711192370936,"Mike Burns",2932,446916
"Josh Osich","- - -",-1.0462999194860458,-13.56196054816246,12.515660405158997,0.7697003619872588,201,-1.8794516883790493,0.5200916423675785,34,38,1,10,218.2,5.254372277517723,-2.289174072444439,43,117.11406691371371,"Josh Osich",11528,592612
"Adrián Martínez","OAK",-0.7029420733451843,-2.151447057723999,1.4485050439834595,0.41694343090057373,14,-1.0877708196640015,-0.5981702966808946,2,5,0,0,52.2,4.565167099931783,-0.0359715111553669,0,117.16842477545565,"Adrian Martinez",21023,661309
"Kyle Zimmer","KCR",0.15087592601776123,-4.6178522408008575,4.768728196620941,0.6402057674993952,64,-0.6633613482117653,0.8990292126345952,18,15,2,1,90.1,4.479133771117091,0.05760951340198517,10,117.17069478832248,"Kyle Zimmer",14169,622092
"Ron Meridith","- - -",-0.5301100201904774,-4.52523996680975,3.995129831135273,0.7193194700126675,43,-0.46303950995206833,-0.27392096767985497,11,9,1,,75.1,5.0149155856247525,-0.5081037934869528,,117.17961424070604,"Ron Meridith",1008782,118970
"Jim Winn","- - -",-2.6272641718387604,-17.45338010787964,14.82611571252346,0.7966234391204483,89,-3.084222584962845,-0.2137775024304185,34,40,10,,253.2,4.872232817634448,-1.9201507791876793,,117.22940607780018,"Jim Winn",1014140,124458
"Rodney Myers","- - -",-2.146208197809756,-10.779881939990446,8.633673947304487,0.50506122521886,122,-1.988246537744999,-2.261155496393994,17,26,1,0,238.1,4.802450466539246,-0.40381560841342434,2,117.2836102222081,"Rodney Myers",1511,119629
"Jim Ray","DET",-0.38890400528907776,-2.693458080291748,2.304553985595703,0.658504843711853,9,0.33529162406921387,-0.9258780244621219,3,3,2,,52.1,4.297964367782875,-0.2067662626504898,,117.31635610258841,"Jim Ray",1010726,120953
"Chris Flexen","- - -",-1.7108179088681936,-3.303414055146277,1.5926001258194447,0.40007453328769677,15,-0.7087768316268921,-3.5674711334939744,1,7,2,0,66.2,5.276361291851534,-0.38247394550126046,0,117.32661808741871,"Chris Flexen",13896,623167
"Wily Peralta","- - -",0.66785604134202,-9.250085707753897,9.917941821739078,0.9564610128552213,55,-1.0623580291867256,1.7606154932817235,31,19,16,3,130.2,4.877131202669428,-0.5872677937150002,9,117.36562979552048,"Wily Peralta",7738,503449
"Ryan Garton","- - -",-0.6509239766746759,-2.845670012757182,2.19474605191499,0.5432546373338244,39,-0.09744340926408768,-1.1007497251181042,4,7,1,1,64.1,4.661266844363547,-0.12404913455247879,3,117.39672928966702,"Ryan Garton",14016,623439
"Mike Barlow","- - -",-4.038071952061728,-13.860116223338991,9.822044033091515,0.6384896305644459,71,-2.742111872881651,-3.5823008642397633,18,30,6,,238.1,4.237687497536801,-0.20692177792079747,,117.50347030182752,"Mike Barlow",1000553,110571
"Greg Aquino","- - -",-0.9859600365161896,-11.789212077856064,10.803251639008522,0.9081337818238292,80,-1.3028696179389954,0.21717051032947565,29,20,17,7,154.1,5.109727951675616,-0.570675415918231,9,117.51111297020428,"Greg Aquino",1899,425628
"Matt Keough","- - -",0.1343359719030559,-4.758571870625019,4.892906056717038,0.9141769057421973,30,-0.9338536337018013,1.0808010910913444,8,8,0,,68,5.177668463823051,-0.7895930702798069,,117.52289847770238,"Matt Keough",1006858,117004
"Mike Porzio","- - -",-0.769709974527359,-2.5935020446777344,1.8237919956445694,0.45170208965154257,37,-0.05872149299830198,-1.6452997904124917,4,6,0,0,57.2,6.768769957223924,-0.862021267414093,3,117.54144988565238,"Mike Porzio",252,150053
"Vicente Romo","- - -",0.5975019931793213,-8.021774053573608,8.61927616596222,1.489627588990415,21,-3.6274028420448303,4.02851114427779,21,13,10,,84.1,4.320558711908158,-0.8623241037130356,,117.55927678028029,"Vicente Romo",1011177,121428
"Edwin Hurtado","- - -",-1.2066420204937458,-4.422324061393738,3.215682029724121,0.7668508035796029,20,-0.45210588723421097,-1.1213970873486283,4,10,2,,58.2,5.51055987572588,-0.24040217325091362,,117.5649493968889,"Edwin Hurtado",1006227,116356
"Edwar Ramirez","- - -",-0.9431279674172401,-6.498615726828575,5.555488079786301,0.6746550316687758,76,-0.7423844523727894,-0.6555566036427418,14,19,2,5,109.1,5.188984430086611,-0.5558793023228645,9,117.60515712123035,"Edwar Ramirez",4830,469735
"Pat Venditte","- - -",-0.38643795996904373,-3.321859873831272,2.9354220367968082,0.5318235141997834,39,-0.7499368637800217,0.02330866917959351,8,10,0,0,72.1,4.878013586621461,-0.024147873744368553,3,117.62239797916583,"Pat Venditte",7108,519381
"Trevor Wilson","- - -",-0.1981799490749836,-4.392496079206467,4.1943159475922585,0.8709257501479867,40,-0.9233845439739525,0.6958336315783676,11,13,0,,68.1,4.512218437438979,-0.37766619701869786,,117.64760492405246,"Trevor Wilson",1014109,124427
"Dusty Hughes","- - -",0.42427216470241547,-3.2306957840919495,3.654968112707138,0.6085929645866645,54,0.33306324342265725,0.3640729204673848,11,13,0,0,78.2,4.6734558866623015,-0.24774358328431845,9,117.6482716358805,"Dusty Hughes",6164,458250
"Jung Keun Bong","ATL",0.5737119317054749,-2.7023119926452637,3.2760238647460938,0.7010763883590698,30,0.19732321798801422,0.6210069115550695,7,6,1,2,57,4.943802817647889,-0.2906586825847626,2,117.67483736694697,"Jung Keun Bong",82,407794
"Curt Young","- - -",-1.2203919664025307,-7.83525999635458,6.614867947995663,0.6674115813549063,71,0.056236349046230316,-1.8847811338475726,14,17,0,,140,4.705076807764598,-0.7749980328371748,,117.6826829263132,"Curt Young",1014368,124689
"Vic Darensbourg","- - -",-3.936798073351383,-19.968378375051543,16.031580328010023,0.7916650032174999,234,-1.9863139241933823,-2.9864940910041744,42,56,2,0,303,4.374497677283416,1.2741454150527716,4,117.71553527547765,"Vic Darensbourg",516,133240
"Chad Harville","- - -",-2.8013498336076736,-11.309619793202728,8.508270278573036,0.6211291244629482,112,-2.5496762543916702,-1.960416290423109,17,27,2,6,181,5.151472491318561,-0.856351675465703,8,117.78287319508387,"Chad Harville",915,150420
"Tim Layana","- - -",-1.2922660745680332,-6.2631881311535835,4.970921728760004,0.7170268413629609,52,-0.2504045367240906,-1.5518516690709792,11,14,2,,102.2,4.331094806261343,-0.09151071310043335,,117.82537077206803,"Tim Layana",1007413,117568
"Orel Hershiser","LAD",0.16724206507205963,-6.020271874964237,6.187514066696167,1.2001037259781084,25,0.12291912734508514,0.01643721448757937,14,10,5,,72.2,3.506102945214314,0.42450105398893356,,117.83155975925065,"Orel Hershiser",1005741,115861
"Marcos Mateo","- - -",-0.2500441074371338,-3.1797459721565247,2.929702043533325,0.5737771830861531,51,0.29231517016887665,-0.728101246729522,7,9,0,1,71.2,4.43550029167742,-0.19154800474643707,4,117.86214497341328,"Marcos Mateo",6869,456496
"Steve Luebber","- - -",0.21866397559642792,-1.6629899889230728,1.881654016673565,0.383312638230243,18,-2.7727126330137253,3.3431711929140744,3,5,2,,67,4.312651131153236,-0.35349666327238083,,117.92362791110025,"Steve Luebber",1007819,117987
"Masa Kobayashi","CLE",-2.5940319299697876,-6.307191789150238,3.7131600826978683,0.8761462261212752,31,-0.483840212225914,-2.476889232964579,7,16,6,3,65.1,4.841135746564757,-0.23910804092884064,2,117.94187420792515,"Masa Kobayashi",3276,493131
"Scott Rice","NYM",0.2835100442171097,-6.08396577835083,6.367475986480713,1.3771878706442344,96,0.23760661482810974,-0.03174505428119134,28,14,0,4,64.2,3.7461038792861436,0.25609853863716125,24,117.96567898371579,"Scott Rice",2743,446488
"Chris Resop","- - -",-1.638822365552187,-15.469101779162884,13.830279782414436,0.8101304346905029,172,-3.1451286897063255,1.1222169518226943,39,37,2,7,243.1,4.155421063645317,0.4775942098349333,32,117.96872121337407,"Chris Resop",3799,434592
"Calvin Faucher","- - -",-0.44075975101441145,-6.111210435628891,5.670450687408447,0.9647179901133007,57,-0.6411360651254654,0.1842566915350064,20,14,2,2,80.2,3.9160033343838654,0.43744517862796783,13,117.97969084179296,"Calvin Faucher",20116,676534
"Tim Harikkala","- - -",-1.3809261545538902,-8.724594116210938,7.343668177723885,1.0876805774775553,52,-0.06012045592069626,-1.2094858817748817,27,19,0,7,91.2,5.241007755022892,-0.5124006420373917,15,118.02488355652477,"Tim Harikkala",1909,115475
"Sterling Hitchcock","- - -",-1.1334701180458069,-6.481871917843819,5.3484018594026566,0.6566245884411513,54,-0.9246063940227032,-0.8016008452412158,9,12,3,0,113,3.889615672561212,1.076578764244914,2,118.05116232136352,"Sterling Hitchcock",824,115982
"Eddy Rodriguez","BAL",-0.32190006971359253,-2.250325918197632,1.9284259676933289,0.4872301125178372,22,-0.4168004095554352,-0.243873184796367,3,5,0,0,58.1,5.971478360943724,-0.578458622097969,0,118.12317369148784,"Eddy Rodriguez",2193,430626
"Frank Herrmann","- - -",0.02004391700029373,-5.372443869709969,5.392487794160843,0.5000171146363266,73,-0.915731318295002,0.9558177801651564,12,14,1,1,135.1,4.6324994264170964,-0.07050778577104211,7,118.13557022390695,"Frank Herrmann",7960,497807
"Rocky Biddle","- - -",-3.1835782527923584,-20.726114153862,17.542534351348877,1.4380199609733209,70,-2.3210418224334717,0.1071794705940996,47,29,46,13,168.2,5.710670066324335,-2.1102329790592194,9,118.15231042246988,"Rocky Biddle",223,335092
"Ryan Kohlmeier","BAL",1.2628239691257477,-7.407638072967529,8.670461893081665,1.655477144574159,15,-1.248669147491455,2.011484854893194,21,7,19,,62.1,5.8604601554318245,-0.5205504298210144,,118.15560833381613,"Ryan Kohlmeier",1007082,332792
"Vin Mazzaro","- - -",1.0539481304585934,-6.566946029663086,7.620894141495228,0.7258805414040883,62,-0.12015053629875183,1.5721086345554098,24,15,1,2,138,4.375281320007763,-0.40476005151867867,6,118.17952210726398,"Vin Mazzaro",5231,476570
"Julio Valera","- - -",-1.27305993065238,-7.616181712597609,6.343121990561485,0.9750399978137484,31,-0.2501453347504139,-1.0555035960697134,8,11,5,,89.2,4.975881529061018,-0.041921913623809814,,118.18942265967195,"Julio Valera",1013331,123620
"Todd Wellemeyer","- - -",-2.413657985627651,-12.902450017631054,10.488792162388563,0.7424549879943243,91,-2.429879479110241,-0.8210354243614595,24,28,3,0,204,5.085513043734512,-0.9980094656348228,9,118.20890580540467,"Todd Wellemeyer",1709,425487
"Fred Scherman","- - -",-1.461508046835661,-10.057584166526794,8.59607583284378,0.7930439479915892,68,-1.7753865867853165,-0.06752268770947012,20,23,5,,155.1,4.288492178384999,-1.1294586956501007,,118.20957998358456,"Fred Scherman",1011554,121804
"Josh Tomlin","- - -",0.43366197030991316,-9.24619987764163,9.67986172111705,0.6282279813967594,81,-0.1967017687857151,0.8869957116720836,22,17,2,2,197.1,4.608743966346712,-0.15425942838191986,9,118.24441679074202,"Josh Tomlin",9388,458708
"Nick Hagadone","CLE",-0.19060389883816242,-6.344783917069435,6.1541799902915955,0.7015246409929854,119,-0.0019619911909103394,-0.26973751542708785,20,22,1,2,118.1,4.1147237422458165,0.5994462240487337,12,118.25784186235099,"Nick Hagadone",1351,444935
"John Davis","- - -",-2.3083077371120453,-10.64123210310936,8.332924213260412,0.9812423039272608,40,-1.5445575192570686,-0.8078764594589161,13,21,4,,116.2,4.678508053786137,-0.4714596066623926,,118.2743390782972,"John Davis",1003062,113122
"Doug Creek","- - -",-1.896181907504797,-17.386132296174765,15.489950250834227,0.7408304993826498,206,-2.0493862349539995,-0.5101491906054596,52,43,1,3,276,5.513660846686891,-2.2682565450668335,8,118.32563629675295,"Doug Creek",1202,150034
"Christian Bergman","- - -",-0.09582993760704994,-4.530648231506348,4.43481826223433,0.6714574470719759,33,-0.1539420783519745,0.011222777188608896,10,8,0,1,86.1,4.912733832959008,-0.22679191641509533,0,118.32927522604163,"Christian Bergman",10925,548357
"Amaury Telemaco","- - -",-0.5370681062340736,-10.235181979835033,9.698113895952702,0.6354696572830053,119,-0.4504876658320427,-0.3946637903843653,20,19,0,0,207,5.758471295974049,-1.8083088733255863,5,118.35129780427675,"Amaury Telemaco",1802,123176
"Rich Thompson","- - -",-1.6748639104189351,-9.338718046317808,7.663853897363879,0.9914435320650452,42,-0.9180778656154871,-0.7712406444668936,11,19,5,,109.1,4.791215317583944,-0.9481890024617314,,118.41712665485315,"Rich Thompson",1013022,123299
"Ray Burris","- - -",-2.399626033846289,-17.98351009655744,15.5838841390796,0.8556623150600701,95,-0.21082483977079391,-2.5935829173685723,24,36,4,,261.1,4.139365725160457,-0.4316898542456329,,118.42426554990402,"Ray Burris",1001729,111770
"Hank Webb","- - -",-0.7182420045137405,-2.426111999899149,1.7078699748963118,0.4779169243924758,18,-1.1002818867564201,-0.40257764354116055,3,5,0,,50.1,5.327438993710828,-0.7209003642201424,,118.42951646763146,"Hank Webb",1013710,124014
"Mark Gardner","- - -",-0.2142940042540431,-6.481838093139231,6.2675440004095435,0.7436016346072103,50,-0.7895101979374886,0.501326317912482,17,17,1,,117.1,4.785645250092419,-0.39561015367507935,,118.49470458482793,"Mark Gardner",1004529,114610
"Joaquin Andujar","- - -",-3.0261699862312526,-15.313469998072833,12.287301864242181,1.1938470517438298,63,-1.547710359096527,-0.9870950682913309,18,27,9,,156.2,4.245683052368857,-1.2957418686710298,,118.61727490041962,"Joaquin Andujar",1000266,110278
"D.J. Houlton","LAD",-0.2401919886469841,-2.4959741830825806,2.255782127380371,0.5401226462887936,22,-0.4594242125749588,0.014725234856927893,5,3,0,0,52,4.772878152489552,-0.06027592718601227,2,118.63786454651664,"D.J. Houlton",3566,434885
"Ramon Garcia","- - -",0.4019858492538333,-7.318794012069702,7.72078004013747,0.9775123432357895,39,-0.14574618265032768,0.5569797103244316,20,16,5,,107.1,5.14850814818822,-0.46481128595769405,,118.65042650281153,"Ramon Garcia",1004511,114594
"Don Cooper","- - -",-0.7591120004653931,-4.486507955938578,3.7273960672318935,0.6942349049294817,25,-0.7940837889909744,-0.29936742626087387,7,8,0,,74.2,5.518665896657246,-1.253041584044695,,118.69944457107084,"Don Cooper",1002594,112653
"Lynn McGlothen","- - -",-2.7821501418948174,-14.113333772867918,11.331183664500713,0.860517447675218,78,-0.8745182231068611,-2.3585947711863984,20,30,2,,195,4.09458694278196,-0.15495542250573635,,118.75835115127938,"Lynn McGlothen",1008534,118715
"Greg Hansell","- - -",-1.4130859766155481,-8.421496018767357,7.008410129696131,0.6744781389621962,66,-0.6832388378679752,-1.4118416324788186,17,15,3,,137.2,5.328271070701879,-0.46969022788107395,,118.77488463092395,"Greg Hansell",1005326,115434
"John D'Acquisto","- - -",-2.1131641417741776,-19.765060217818245,17.65189648931846,0.826499713140048,95,-2.2487794756889343,-0.30798383369664073,37,40,15,,308.1,3.7504790184236723,0.3933181809261441,,118.79781209664152,"John D'Acquisto",1002919,112985
"Jim York","- - -",-1.3605140149593353,-6.043535828590393,4.6830220222473145,1.0241830941529302,31,-0.7569706439971924,-0.5714188038725501,9,14,1,,68,3.7650786626511326,-0.10978204663842916,,118.88583457600879,"Jim York",1014351,124676
"Kerry Lacy","BOS",-0.5796440280973911,-4.026700139045715,3.4470561146736145,0.7783473127490872,29,-1.4473371356725693,0.7026258498455329,5,11,3,,56.1,5.890250280172041,-0.7062621116638184,,118.88785101160111,"Kerry Lacy",1007242,117396
"Wilfredo Ledezma","- - -",-2.6415781872346997,-12.826662429142743,10.185086034238338,0.6529722761137016,107,-2.0895607210695744,-1.9559068797244352,19,29,0,5,207.1,4.350870945766427,0.6598735058214515,10,118.88798528450718,"Wilfredo Ledezma",1669,425656
"Randy Rosario","- - -",-0.10323017835617065,-3.727414036169648,3.6241838857531548,0.6935458745316294,55,-0.27513487637043,0.12629082416424417,12,9,1,3,66.2,4.898402537855977,-0.38249677419662476,8,118.93171427455042,"Randy Rosario",14508,600968
"Matt Festa","- - -",-1.0508841052651405,-6.589941769838333,5.539057545363903,0.7651156042942978,61,-1.1384350880980492,-0.23506206627566217,11,17,2,3,93.2,4.777477431655694,-0.4366100840270519,11,118.9718644395716,"Matt Festa",19330,670036
"Justin Lehr","- - -",-0.8114358894526958,-5.6081900000572205,4.796754240989685,0.7973403169558598,42,-0.3780817985534668,-0.6395964402074314,9,12,0,2,83,4.790397004143244,-0.1478377841413021,8,118.99485400514826,"Justin Lehr",2163,430680
"Mike Cook","- - -",-1.7543959135655314,-3.7702239928767085,2.015828107483685,0.522393116094295,25,-0.05792645364999771,-3.3004560738273607,3,9,0,,63.1,5.161507273704813,-0.376933291554451,,119.00482559012103,"Mike Cook",1002573,112626
"Sam Demel","ARI",-1.0992019809782505,-5.423748135566711,4.324546188116074,0.9375121138385825,54,-0.884448729455471,-0.28801823364075974,15,16,2,1,63.2,4.753291581165178,-0.58909637411125,10,119.08489112235914,"Sam Demel",868,451585
"Chris Hatcher","- - -",-4.489780390635133,-19.925106197595596,15.43532583117485,0.8356152010991398,169,-2.475778967142105,-2.8972448657530228,48,43,5,11,265.1,4.216860628509715,0.17368977516889572,35,119.10861768702912,"Chris Hatcher",3299,501822
